region,month,SRR_file
CA,2022-09,SRR22347919
CA,2022-09,SRR22345656
CA,2022-09,SRR21692765
CA,2022-09,SRR22341650
CA,2022-09,SRR22341461
CA,2022-09,SRR21691853
CA,2022-09,SRR22345065
CA,2022-09,SRR21613075
CA,2022-09,SRR21692233
CA,2022-09,SRR21693116
CA,2022-09,SRR22342732
CA,2022-09,SRR22348116
CA,2022-09,SRR22345320
CA,2022-09,SRR22343209
CA,2022-09,SRR22348111
CA,2022-09,SRR22342654
CA,2022-09,SRR21613452
CA,2022-09,SRR22291641
CA,2022-09,SRR22291615
CA,2022-09,SRR22348129
CA,2022-09,SRR22341424
CA,2022-09,SRR22341817
CA,2022-09,SRR21791489
CA,2022-09,SRR22342458
CA,2022-09,SRR21611598
CA,2022-09,SRR22345438
CA,2022-09,SRR22343755
CA,2022-09,SRR21692283
CA,2022-09,SRR22343292
CA,2022-09,SRR22347960
CA,2022-09,SRR22345023
CA,2022-09,SRR22346121
CA,2022-09,SRR22345086
CA,2022-09,SRR22342750
CA,2022-09,SRR22348107
CA,2022-09,SRR23782072
CA,2022-09,SRR22347947
CA,2022-09,SRR22291875
CA,2022-09,SRR21693314
CA,2022-09,SRR22346146
CA,2022-09,SRR21611125
CA,2022-09,SRR22343756
CA,2022-09,SRR22343753
CA,2022-09,SRR22347940
CA,2022-10,SRR23723796
CA,2022-10,SRR22116221
CA,2022-10,SRR21947329
CA,2022-10,SRR23724050
CA,2022-10,SRR22296212
CA,2022-10,SRR22294066
CA,2022-10,SRR22291600
CA,2022-10,SRR22237494
CA,2022-10,SRR23724039
CA,2022-10,SRR22115969
CA,2022-10,SRR23723893
CA,2022-10,SRR23724047
CA,2022-10,SRR23894811
CA,2022-10,SRR23723559
CA,2022-10,SRR22073565
CA,2022-10,SRR23723666
CA,2022-10,SRR23646763
CA,2022-10,SRR21976511
CA,2022-10,SRR21976505
CA,2022-10,SRR22074662
CA,2022-10,SRR22291594
CA,2022-10,SRR22291755
CA,2022-10,SRR23720147
CA,2022-10,SRR23723694
CA,2022-10,SRR21947335
CA,2022-10,SRR23723593
CA,2022-10,SRR22291395
CA,2022-10,SRR23723999
CA,2022-10,SRR23723823
CA,2022-10,SRR23723964
CA,2022-10,SRR24207347
CA,2022-10,SRR23646735
CA,2022-10,SRR22291597
CA,2022-10,SRR23647036
CA,2022-10,SRR23723662
CA,2022-10,SRR22296306
CA,2022-10,SRR23781746
CA,2022-10,SRR23782031
CA,2022-10,SRR21946794
CA,2022-10,SRR23724091
CA,2022-10,SRR23724219
CA,2022-10,SRR22237887
CA,2022-10,SRR23723953
CA,2022-10,SRR24207320
CA,2022-10,SRR23643944
CA,2022-10,SRR24206611
CA,2022-10,SRR22237880
CA,2022-10,SRR22291591
CA,2022-10,SRR23724101
CA,2022-10,SRR23643734
CA,2022-10,SRR24208029
CA,2022-10,SRR22074575
CA,2022-10,SRR23644762
CA,2022-10,SRR22115925
CA,2022-10,SRR23644237
CA,2022-10,SRR23781915
CA,2022-10,SRR23643978
CA,2022-10,SRR23723702
CA,2022-10,SRR22295955
CA,2022-10,SRR23781744
CA,2022-10,SRR22037139
CA,2022-10,SRR23724028
CA,2022-10,SRR23647252
CA,2022-10,SRR23723528
CA,2022-10,SRR22116316
CA,2022-10,SRR23644745
CA,2022-10,SRR22037808
CA,2022-10,SRR23723574
CA,2022-10,SRR22344049
CA,2022-10,SRR23781784
CA,2022-10,SRR23723764
CA,2022-10,SRR23723746
CA,2022-10,SRR23782058
CA,2022-10,SRR23781950
CA,2022-10,SRR23644426
CA,2022-10,SRR23723630
CA,2022-10,SRR22291114
CA,2022-10,SRR23723967
CA,2022-10,SRR22037674
CA,2022-10,SRR22037141
CA,2022-10,SRR23723861
CA,2022-10,SRR22291750
CA,2022-10,SRR23724131
CA,2022-10,SRR22314523
CA,2022-10,SRR22037933
CA,2022-10,SRR23781933
CA,2022-10,SRR24207289
CA,2022-10,SRR23782028
CA,2022-10,SRR22115951
CA,2022-10,SRR23895535
CA,2022-10,SRR23895626
CA,2022-10,SRR23647196
CA,2022-10,SRR23723787
CA,2022-10,SRR23781821
CA,2022-10,SRR23644454
CA,2022-10,SRR22237893
CA,2022-10,SRR23644482
CA,2022-10,SRR23644217
CA,2022-10,SRR22291432
CA,2022-10,SRR23723884
CA,2022-10,SRR22296074
CA,2022-10,SRR24206668
CA,2022-10,SRR23723913
CA,2022-10,SRR23723817
CA,2022-10,SRR22037680
CA,2022-10,SRR23723711
CA,2022-10,SRR23782059
CA,2022-10,SRR22239486
CA,2022-10,SRR23723514
CA,2022-10,SRR23724021
CA,2022-10,SRR24208049
CA,2022-10,SRR22237895
CA,2022-10,SRR23647280
CA,2022-10,SRR23644751
CA,2022-10,SRR22296179
CA,2022-10,SRR23723797
CA,2022-10,SRR23723921
CA,2022-10,SRR23723582
CA,2022-10,SRR22291596
CA,2022-10,SRR23723918
CA,2022-10,SRR23245759
CA,2022-10,SRR23781837
CA,2022-10,SRR23724113
CA,2022-10,SRR23724138
CA,2022-10,SRR22037402
CA,2022-10,SRR22291751
CA,2022-10,SRR23781764
CA,2022-10,SRR24207314
CA,2022-10,SRR23724213
CA,2022-10,SRR22382718
CA,2022-10,SRR23645335
CA,2022-10,SRR22296097
CA,2022-10,SRR22037643
CA,2022-10,SRR22291587
CA,2022-10,SRR23723602
CA,2022-10,SRR23724002
CA,2022-10,SRR22382717
CA,2022-10,SRR22291588
CA,2022-10,SRR23723833
CA,2022-10,SRR23676792
CA,2022-10,SRR23645167
CA,2022-10,SRR23723802
CA,2022-10,SRR23647241
CA,2022-10,SRR22237576
CA,2022-10,SRR22295957
CA,2022-10,SRR24208035
CA,2022-10,SRR22294541
CA,2022-10,SRR23724057
CA,2022-10,SRR24207276
CA,2022-10,SRR23723539
CA,2022-10,SRR22295951
CA,2022-10,SRR23724060
CA,2022-10,SRR23723651
CA,2022-10,SRR23646828
CA,2022-10,SRR23723650
CA,2022-10,SRR23645323
CA,2022-10,SRR23895068
CA,2022-10,SRR23781948
CA,2022-10,SRR22117397
CA,2022-10,SRR23720535
CA,2022-10,SRR23647570
CA,2022-10,SRR22074297
CA,2022-10,SRR23724082
CA,2022-10,SRR22037149
CA,2022-10,SRR22116210
CA,2022-10,SRR22237829
CA,2022-10,SRR23723763
CA,2022-10,SRR24206151
CA,2022-10,SRR23724177
CA,2022-10,SRR23723907
CA,2022-10,SRR24206119
CA,2022-10,SRR23723684
CA,2022-10,SRR22037639
CA,2022-10,SRR23644849
CA,2022-10,SRR23644767
CA,2022-10,SRR24206175
CA,2022-10,SRR23647312
CA,2022-10,SRR23723498
CA,2022-10,SRR22294557
CA,2022-10,SRR23723576
CA,2022-10,SRR21947083
CA,2022-10,SRR23781748
CA,2022-10,SRR23724007
CA,2022-10,SRR22116245
CA,2022-10,SRR23723911
CA,2022-10,SRR23895399
CA,2022-10,SRR23724069
CA,2022-10,SRR23782046
CA,2022-10,SRR23724118
CA,2022-10,SRR23723798
CA,2022-10,SRR24206111
CA,2022-10,SRR24208211
CA,2022-10,SRR23895301
CA,2022-10,SRR23646934
CA,2022-10,SRR22237884
CA,2022-10,SRR23782060
CA,2022-10,SRR21946763
CA,2022-10,SRR23724009
CA,2022-10,SRR23724004
CA,2022-10,SRR23895122
CA,2022-11,SRR23647484
CA,2022-11,SRR23644160
CA,2022-11,SRR22454731
CA,2022-11,SRR23720228
CA,2022-11,SRR23645022
CA,2022-11,SRR23644971
CA,2022-11,SRR23644765
CA,2022-11,SRR23644315
CA,2022-11,SRR23720066
CA,2022-11,SRR23643963
CA,2022-11,SRR23647530
CA,2022-11,SRR23720202
CA,2022-11,SRR23901160
CA,2022-11,SRR23647094
CA,2022-11,SRR23643911
CA,2022-11,SRR23647266
CA,2022-11,SRR23646740
CA,2022-11,SRR22539890
CA,2022-11,SRR22538582
CA,2022-11,SRR23643928
CA,2022-11,SRR23644758
CA,2022-11,SRR23644957
CA,2022-11,SRR23646986
CA,2022-11,SRR23647281
CA,2022-11,SRR22472494
CA,2022-11,SRR23647229
CA,2022-11,SRR23644727
CA,2022-11,SRR23676762
CA,2022-11,SRR23647497
CA,2022-11,SRR23647562
CA,2022-11,SRR24134340
CA,2022-11,SRR23646736
CA,2022-11,SRR23644761
CA,2022-11,SRR23646773
CA,2022-11,SRR23647265
CA,2022-11,SRR23645026
CA,2022-11,SRR23723855
CA,2022-11,SRR23901124
CA,2022-11,SRR22343968
CA,2022-11,SRR23720512
CA,2022-11,SRR23723656
CA,2022-11,SRR23644449
CA,2022-11,SRR23647557
CA,2022-11,SRR23901378
CA,2022-11,SRR23645329
CA,2022-11,SRR23901321
CA,2022-11,SRR23644430
CA,2022-11,SRR23644755
CA,2022-11,SRR23720520
CA,2022-11,SRR23645320
CA,2022-11,SRR24208021
CA,2022-11,SRR23643924
CA,2022-11,SRR23645558
CA,2022-11,SRR23643942
CA,2022-11,SRR23645452
CA,2022-11,SRR23900977
CA,2022-11,SRR23645336
CA,2022-11,SRR23647283
CA,2022-11,SRR23645006
CA,2022-11,SRR23723785
CA,2022-11,SRR22865907
CA,2022-11,SRR23676844
CA,2022-11,SRR23646785
CA,2022-11,SRR23647029
CA,2022-11,SRR23644186
CA,2022-11,SRR23645553
CA,2022-11,SRR23643771
CA,2022-11,SRR23647189
CA,2022-11,SRR23645257
CA,2022-11,SRR23770550
CA,2022-11,SRR23647465
CA,2022-11,SRR23647302
CA,2022-11,SRR23901147
CA,2022-11,SRR23901052
CA,2022-11,SRR23645511
CA,2022-11,SRR23647249
CA,2022-11,SRR23644716
CA,2022-11,SRR23647566
CA,2022-11,SRR23643685
CA,2022-11,SRR22865946
CA,2022-11,SRR23647511
CA,2022-11,SRR23644871
CA,2022-11,SRR23720557
CA,2022-11,SRR23645253
CA,2022-11,SRR23643859
CA,2022-11,SRR23901025
CA,2022-11,SRR23901369
CA,2022-11,SRR23901108
CA,2022-11,SRR23643953
CA,2022-11,SRR23901254
CA,2022-11,SRR23901273
CA,2022-11,SRR23646778
CA,2022-11,SRR23647480
CA,2022-11,SRR23770641
CA,2022-11,SRR23645530
CA,2022-11,SRR23644481
CA,2022-11,SRR23645539
CA,2022-11,SRR23645361
CA,2022-11,SRR23644743
CA,2022-11,SRR23647524
CA,2022-11,SRR23645011
CA,2022-11,SRR23901337
CA,2022-11,SRR23647538
CA,2022-11,SRR23647495
CA,2022-11,SRR23643695
CA,2022-11,SRR23647291
CA,2022-11,SRR23901149
CA,2022-11,SRR23644684
CA,2022-11,SRR23647026
CA,2022-11,SRR23676843
CA,2022-11,SRR24208058
CA,2022-11,SRR23644613
CA,2022-11,SRR23646813
CA,2022-11,SRR23645557
CA,2022-11,SRR23645014
CA,2022-11,SRR23647485
CA,2022-11,SRR23647544
CA,2022-11,SRR23647225
CA,2022-11,SRR23644759
CA,2022-11,SRR23647540
CA,2022-11,SRR23645298
CA,2022-11,SRR23900970
CA,2022-11,SRR23720539
CA,2022-11,SRR23720565
CA,2022-11,SRR23642911
CA,2022-11,SRR23644900
CA,2022-11,SRR23770533
CA,2022-11,SRR23901377
CA,2022-11,SRR23723649
CA,2022-11,SRR23645288
CA,2022-11,SRR23646709
CA,2022-11,SRR23645012
CA,2022-11,SRR23643651
CA,2022-11,SRR23644748
CA,2022-11,SRR23647235
CA,2022-11,SRR23676764
CA,2022-11,SRR23645287
CA,2022-11,SRR23644749
CA,2022-11,SRR23647505
CA,2022-11,SRR23646980
CA,2022-11,SRR23646601
CA,2022-11,SRR23647490
CA,2022-11,SRR23646784
CA,2022-11,SRR23644368
CA,2022-11,SRR23645008
CA,2022-11,SRR24208040
CA,2022-11,SRR23644973
CA,2022-11,SRR23720350
CA,2022-11,SRR23901356
CA,2022-11,SRR23647031
CA,2022-11,SRR23645005
CA,2022-11,SRR23720423
CA,2022-11,SRR23647259
CA,2022-11,SRR23646747
CA,2022-11,SRR23647258
CA,2022-11,SRR23646657
CA,2022-11,SRR23901198
CA,2022-11,SRR23901049
CA,2022-11,SRR23644281
CA,2022-11,SRR23646990
CA,2022-11,SRR23646973
CA,2022-11,SRR23643922
CA,2022-11,SRR23720505
CA,2022-11,SRR22865986
CA,2022-11,SRR23644158
CA,2022-11,SRR23644416
CA,2022-11,SRR23647389
CA,2022-11,SRR23901295
CA,2022-11,SRR23720629
CA,2022-11,SRR23647535
CA,2022-11,SRR23901281
CA,2022-11,SRR23647274
CA,2022-11,SRR23643649
CA,2022-11,SRR23645567
CA,2022-11,SRR23645559
CA,2022-11,SRR23901319
CA,2022-11,SRR23646943
CA,2022-11,SRR23647019
CA,2022-11,SRR23644983
CA,2022-11,SRR23647206
CA,2022-11,SRR22365431
CA,2022-11,SRR23724030
CA,2022-11,SRR23676767
CA,2022-11,SRR23644166
CA,2022-11,SRR23647537
CA,2022-11,SRR23901227
CA,2022-11,SRR23720491
CA,2022-11,SRR23901134
CA,2022-11,SRR23720540
CA,2022-11,SRR23647487
CA,2022-11,SRR23901277
CA,2022-11,SRR24208068
CA,2022-11,SRR23901211
CA,2022-11,SRR23646755
CA,2022-11,SRR23644434
CA,2022-11,SRR23901151
CA,2022-11,SRR22326701
CA,2022-11,SRR23676768
CA,2022-11,SRR23676765
CA,2022-11,SRR23901206
CA,2022-12,SRR23647358
CA,2022-12,SRR23644842
CA,2022-12,SRR23643832
CA,2022-12,SRR23894821
CA,2022-12,SRR23645486
CA,2022-12,SRR23645399
CA,2022-12,SRR23645227
CA,2022-12,SRR23644904
CA,2022-12,SRR23720487
CA,2022-12,SRR23644821
CA,2022-12,SRR23647415
CA,2022-12,SRR23894774
CA,2022-12,SRR23901167
CA,2022-12,SRR23647136
CA,2022-12,SRR23644674
CA,2022-12,SRR23647199
CA,2022-12,SRR23646868
CA,2022-12,SRR23643884
CA,2022-12,SRR23643873
CA,2022-12,SRR23644788
CA,2022-12,SRR23645219
CA,2022-12,SRR23645367
CA,2022-12,SRR23647085
CA,2022-12,SRR23647215
CA,2022-12,SRR23643866
CA,2022-12,SRR23647159
CA,2022-12,SRR23645166
CA,2022-12,SRR23647472
CA,2022-12,SRR23647373
CA,2022-12,SRR23647448
CA,2022-12,SRR23901354
CA,2022-12,SRR23646864
CA,2022-12,SRR23645221
CA,2022-12,SRR23646904
CA,2022-12,SRR23647198
CA,2022-12,SRR23645490
CA,2022-12,SRR23900988
CA,2022-12,SRR23901092
CA,2022-12,SRR23643562
CA,2022-12,SRR23895115
CA,2022-12,SRR23900983
CA,2022-12,SRR23645094
CA,2022-12,SRR23647441
CA,2022-12,SRR23901347
CA,2022-12,SRR23646653
CA,2022-12,SRR23901307
CA,2022-12,SRR23644953
CA,2022-12,SRR23645205
CA,2022-12,SRR23895173
CA,2022-12,SRR23646647
CA,2022-12,SRR23901372
CA,2022-12,SRR23644787
CA,2022-12,SRR23646710
CA,2022-12,SRR23644800
CA,2022-12,SRR23646680
CA,2022-12,SRR23901068
CA,2022-12,SRR23646661
CA,2022-12,SRR23647217
CA,2022-12,SRR23645466
CA,2022-12,SRR23900985
CA,2022-12,SRR23644132
CA,2022-12,SRR23676837
CA,2022-12,SRR23646918
CA,2022-12,SRR23647126
CA,2022-12,SRR23644866
CA,2022-12,SRR23646707
CA,2022-12,SRR23644654
CA,2022-12,SRR23647146
CA,2022-12,SRR23645528
CA,2022-12,SRR23901029
CA,2022-12,SRR23647346
CA,2022-12,SRR23647331
CA,2022-12,SRR23901135
CA,2022-12,SRR23901084
CA,2022-12,SRR23646684
CA,2022-12,SRR23647183
CA,2022-12,SRR23645152
CA,2022-12,SRR23647453
CA,2022-12,SRR23644638
CA,2022-12,SRR23644276
CA,2022-12,SRR23647394
CA,2022-12,SRR23645236
CA,2022-12,SRR23895410
CA,2022-12,SRR23645517
CA,2022-12,SRR23644655
CA,2022-12,SRR23901077
CA,2022-12,SRR23901335
CA,2022-12,SRR23901089
CA,2022-12,SRR23644820
CA,2022-12,SRR23901263
CA,2022-12,SRR23901287
CA,2022-12,SRR23646910
CA,2022-12,SRR23647354
CA,2022-12,SRR23901034
CA,2022-12,SRR23646690
CA,2022-12,SRR23645102
CA,2022-12,SRR23646697
CA,2022-12,SRR23646674
CA,2022-12,SRR23645193
CA,2022-12,SRR23647405
CA,2022-12,SRR23645471
CA,2022-12,SRR23901317
CA,2022-12,SRR23647424
CA,2022-12,SRR23647370
CA,2022-12,SRR23644640
CA,2022-12,SRR23647320
CA,2022-12,SRR23901140
CA,2022-12,SRR23645118
CA,2022-12,SRR23647123
CA,2022-12,SRR23676836
CA,2022-12,SRR24134293
CA,2022-12,SRR23645103
CA,2022-12,SRR23646921
CA,2022-12,SRR23646708
CA,2022-12,SRR23645474
CA,2022-12,SRR23647359
CA,2022-12,SRR23647429
CA,2022-12,SRR23647154
CA,2022-12,SRR23645220
CA,2022-12,SRR23647426
CA,2022-12,SRR23646628
CA,2022-12,SRR23901063
CA,2022-12,SRR23895360
CA,2022-12,SRR23895516
CA,2022-12,SRR23644386
CA,2022-12,SRR23645239
CA,2022-12,SRR23901009
CA,2022-12,SRR23901345
CA,2022-12,SRR23900981
CA,2022-12,SRR23646616
CA,2022-12,SRR23646841
CA,2022-12,SRR23645472
CA,2022-12,SRR23644633
CA,2022-12,SRR23645195
CA,2022-12,SRR23647168
CA,2022-12,SRR23647474
CA,2022-12,SRR23646614
CA,2022-12,SRR23645197
CA,2022-12,SRR23647384
CA,2022-12,SRR23647078
CA,2022-12,SRR23646834
CA,2022-12,SRR23647364
CA,2022-12,SRR23646917
CA,2022-12,SRR23644913
CA,2022-12,SRR23645467
CA,2022-12,SRR23901375
CA,2022-12,SRR23645403
CA,2022-12,SRR23894879
CA,2022-12,SRR23901325
CA,2022-12,SRR23647128
CA,2022-12,SRR23645465
CA,2022-12,SRR23894889
CA,2022-12,SRR23647191
CA,2022-12,SRR23646877
CA,2022-12,SRR23647190
CA,2022-12,SRR23646838
CA,2022-12,SRR23901196
CA,2022-12,SRR23901083
CA,2022-12,SRR23644898
CA,2022-12,SRR23647091
CA,2022-12,SRR23647070
CA,2022-12,SRR23644784
CA,2022-12,SRR23895076
CA,2022-12,SRR23644312
CA,2022-12,SRR23644839
CA,2022-12,SRR23644947
CA,2022-12,SRR23647343
CA,2022-12,SRR23901297
CA,2022-12,SRR23900945
CA,2022-12,SRR23647421
CA,2022-12,SRR23901293
CA,2022-12,SRR23647207
CA,2022-12,SRR23644631
CA,2022-12,SRR23646822
CA,2022-12,SRR23646711
CA,2022-12,SRR23901306
CA,2022-12,SRR23646928
CA,2022-12,SRR23647117
CA,2022-12,SRR23645418
CA,2022-12,SRR23647147
CA,2022-12,SRR23643604
CA,2022-12,SRR23900991
CA,2022-12,SRR23676780
CA,2022-12,SRR23644850
CA,2022-12,SRR23647423
CA,2022-12,SRR23901231
CA,2022-12,SRR23894993
CA,2022-12,SRR23901110
CA,2022-12,SRR23895379
CA,2022-12,SRR23647362
CA,2022-12,SRR23901289
CA,2022-12,SRR24134328
CA,2022-12,SRR23901219
CA,2022-12,SRR23646886
CA,2022-12,SRR23645088
CA,2022-12,SRR23901142
CA,2022-12,SRR23643547
CA,2022-12,SRR23676797
CA,2022-12,SRR23647475
CA,2022-12,SRR23901218
CA,2023-01,SRR23929345
CA,2023-01,SRR23122776
CA,2023-01,SRR23122156
CA,2023-01,SRR25097581
CA,2023-01,SRR23143579
CA,2023-01,SRR23124672
CA,2023-01,SRR23124372
CA,2023-01,SRR23123032
CA,2023-01,SRR25097574
CA,2023-01,SRR23122701
CA,2023-01,SRR25097490
CA,2023-01,SRR25097580
CA,2023-01,SRR25446565
CA,2023-01,SRR23782364
CA,2023-01,SRR23122576
CA,2023-01,SRR23782742
CA,2023-01,SRR23299831
CA,2023-01,SRR23122199
CA,2023-01,SRR23122189
CA,2023-01,SRR23122614
CA,2023-01,SRR23124342
CA,2023-01,SRR23124457
CA,2023-01,SRR23646795
CA,2023-01,SRR23782828
CA,2023-01,SRR23122171
CA,2023-01,SRR23782476
CA,2023-01,SRR23124099
CA,2023-01,SRR25097545
CA,2023-01,SRR23929408
CA,2023-01,SRR25097525
CA,2023-01,SRR26484376
CA,2023-01,SRR23299822
CA,2023-01,SRR23124357
CA,2023-01,SRR23312992
CA,2023-01,SRR23782741
CA,2023-01,SRR23143591
CA,2023-01,SRR25446339
CA,2023-01,SRR25446488
CA,2023-01,SRR23121991
CA,2023-01,SRR25097605
CA,2023-01,SRR25446328
CA,2023-01,SRR23123661
CA,2023-01,SRR25097520
CA,2023-01,SRR26484369
CA,2023-01,SRR23238539
CA,2023-01,SRR25446720
CA,2023-01,SRR23123206
CA,2023-01,SRR23124303
CA,2023-01,SRR25097610
CA,2023-01,SRR23238532
CA,2023-01,SRR26484467
CA,2023-01,SRR23122607
CA,2023-01,SRR23238722
CA,2023-01,SRR23122660
CA,2023-01,SRR23238623
CA,2023-01,SRR25446428
CA,2023-01,SRR23238546
CA,2023-01,SRR23782838
CA,2023-01,SRR23143520
CA,2023-01,SRR25446330
CA,2023-01,SRR23122266
CA,2023-01,SRR25097565
CA,2023-01,SRR23360041
CA,2023-01,SRR23647315
CA,2023-01,SRR23122889
CA,2023-01,SRR23238713
CA,2023-01,SRR23122531
CA,2023-01,SRR23782411
CA,2023-01,SRR23143700
CA,2023-01,SRR25446381
CA,2023-01,SRR23895481
CA,2023-01,SRR23895048
CA,2023-01,SRR25446550
CA,2023-01,SRR25446454
CA,2023-01,SRR23238645
CA,2023-01,SRR23782668
CA,2023-01,SRR23124069
CA,2023-01,SRR25097530
CA,2023-01,SRR23122461
CA,2023-01,SRR23122271
CA,2023-01,SRR23929480
CA,2023-01,SRR23124422
CA,2023-01,SRR25097625
CA,2023-01,SRR23143669
CA,2023-01,SRR23122533
CA,2023-01,SRR25446443
CA,2023-01,SRR25633836
CA,2023-01,SRR25446461
CA,2023-01,SRR23122688
CA,2023-01,SRR25446667
CA,2023-01,SRR25446682
CA,2023-01,SRR23358087
CA,2023-01,SRR23929330
CA,2023-01,SRR25446402
CA,2023-01,SRR23238654
CA,2023-01,SRR23123706
CA,2023-01,SRR23238686
CA,2023-01,SRR23238602
CA,2023-01,SRR23124253
CA,2023-01,SRR23929535
CA,2023-01,SRR23143535
CA,2023-01,SRR25446734
CA,2023-01,SRR25097498
CA,2023-01,SRR23929394
CA,2023-01,SRR23122472
CA,2023-01,SRR23894788
CA,2023-01,SRR25446551
CA,2023-01,SRR23123814
CA,2023-01,SRR23647310
CA,2023-01,SRR25097562
CA,2023-01,SRR26484699
CA,2023-01,SRR23123708
CA,2023-01,SRR23425000
CA,2023-01,SRR23238718
CA,2023-01,SRR23143546
CA,2023-01,SRR23929346
CA,2023-01,SRR25097508
CA,2023-01,SRR23782449
CA,2023-01,SRR23124343
CA,2023-01,SRR25097505
CA,2023-01,SRR23190316
CA,2023-01,SRR25446422
CA,2023-01,SRR25097619
CA,2023-01,SRR25097631
CA,2023-01,SRR23122355
CA,2023-01,SRR23124426
CA,2023-01,SRR25446368
CA,2023-01,SRR26484365
CA,2023-01,SRR25446326
CA,2023-01,SRR23190293
CA,2023-01,SRR23258268
CA,2023-01,SRR23143537
CA,2023-01,SRR23122399
CA,2023-01,SRR23124285
CA,2023-01,SRR23782553
CA,2023-01,SRR25097547
CA,2023-01,SRR23190292
CA,2023-01,SRR23124288
CA,2023-01,SRR23929443
CA,2023-01,SRR23646588
CA,2023-01,SRR23258224
CA,2023-01,SRR23929371
CA,2023-01,SRR23360013
CA,2023-01,SRR23123049
CA,2023-01,SRR23143527
CA,2023-01,SRR26484650
CA,2023-01,SRR23124691
CA,2023-01,SRR25097584
CA,2023-01,SRR25632198
CA,2023-01,SRR23782308
CA,2023-01,SRR23143518
CA,2023-01,SRR25097586
CA,2023-01,SRR23782731
CA,2023-01,SRR23299849
CA,2023-01,SRR23782728
CA,2023-01,SRR23258244
CA,2023-01,SRR25446604
CA,2023-01,SRR25446453
CA,2023-01,SRR23123030
CA,2023-01,SRR23646805
CA,2023-01,SRR23646574
CA,2023-01,SRR23122600
CA,2023-01,SRR25097599
CA,2023-01,SRR23122299
CA,2023-01,SRR23122772
CA,2023-01,SRR23123193
CA,2023-01,SRR23895371
CA,2023-01,SRR25446709
CA,2023-01,SRR25446285
CA,2023-01,SRR25097495
CA,2023-01,SRR25446703
CA,2023-01,SRR23782787
CA,2023-01,SRR23122393
CA,2023-01,SRR23238736
CA,2023-01,SRR23238724
CA,2023-01,SRR25446718
CA,2023-01,SRR23451053
CA,2023-01,SRR23647062
CA,2023-01,SRR23124759
CA,2023-01,SRR23782427
CA,2023-01,SRR23122009
CA,2023-01,SRR25446341
CA,2023-01,SRR25097551
CA,2023-01,SRR23122810
CA,2023-01,SRR25097497
CA,2023-01,SRR25446645
CA,2023-01,SRR25097591
CA,2023-01,SRR25446525
CA,2023-01,SRR25097620
CA,2023-01,SRR23929350
CA,2023-01,SRR25446701
CA,2023-01,SRR26484727
CA,2023-01,SRR25446618
CA,2023-01,SRR23299882
CA,2023-01,SRR23123620
CA,2023-01,SRR25446554
CA,2023-01,SRR23121965
CA,2023-01,SRR25097553
CA,2023-01,SRR25097548
CA,2023-01,SRR25446617
CA,2023-02,SRR23758361
CA,2023-02,SRR23608769
CA,2023-02,SRR23530675
CA,2023-02,SRR25631148
CA,2023-02,SRR23708164
CA,2023-02,SRR23708113
CA,2023-02,SRR23707972
CA,2023-02,SRR23608799
CA,2023-02,SRR25631143
CA,2023-02,SRR23608759
CA,2023-02,SRR23896437
CA,2023-02,SRR25631147
CA,2023-02,SRR25633480
CA,2023-02,SRR23713611
CA,2023-02,SRR23608532
CA,2023-02,SRR23757472
CA,2023-02,SRR23709504
CA,2023-02,SRR23530735
CA,2023-02,SRR23530708
CA,2023-02,SRR23608538
CA,2023-02,SRR23707850
CA,2023-02,SRR23707988
CA,2023-02,SRR23711466
CA,2023-02,SRR23757488
CA,2023-02,SRR23530684
CA,2023-02,SRR23713632
CA,2023-02,SRR23707627
CA,2023-02,SRR23898566
CA,2023-02,SRR23758382
CA,2023-02,SRR23898347
CA,2023-02,SRR25633730
CA,2023-02,SRR23709495
CA,2023-02,SRR23707967
CA,2023-02,SRR23710227
CA,2023-02,SRR23757471
CA,2023-02,SRR23708171
CA,2023-02,SRR25631623
CA,2023-02,SRR25633007
CA,2023-02,SRR23451161
CA,2023-02,SRR25631179
CA,2023-02,SRR25631603
CA,2023-02,SRR23608889
CA,2023-02,SRR23897982
CA,2023-02,SRR25633726
CA,2023-02,SRR23708576
CA,2023-02,SRR25633596
CA,2023-02,SRR23608883
CA,2023-02,SRR23707843
CA,2023-02,SRR25631190
CA,2023-02,SRR23708570
CA,2023-02,SRR25633742
CA,2023-02,SRR23608537
CA,2023-02,SRR23708971
CA,2023-02,SRR23608542
CA,2023-02,SRR23708925
CA,2023-02,SRR25632971
CA,2023-02,SRR23708582
CA,2023-02,SRR23757491
CA,2023-02,SRR23708142
CA,2023-02,SRR25631616
CA,2023-02,SRR23530905
CA,2023-02,SRR25631136
CA,2023-02,SRR23710251
CA,2023-02,SRR23713589
CA,2023-02,SRR23608783
CA,2023-02,SRR23708968
CA,2023-02,SRR23608318
CA,2023-02,SRR23713620
CA,2023-02,SRR23708357
CA,2023-02,SRR25632947
CA,2023-02,SRR23758182
CA,2023-02,SRR23757874
CA,2023-02,SRR25633064
CA,2023-02,SRR25632990
CA,2023-02,SRR23708934
CA,2023-02,SRR23714146
CA,2023-02,SRR23707620
CA,2023-02,SRR23898352
CA,2023-02,SRR23608306
CA,2023-02,SRR23530926
CA,2023-02,SRR23895911
CA,2023-02,SRR23707979
CA,2023-02,SRR25631528
CA,2023-02,SRR23708349
CA,2023-02,SRR23608520
CA,2023-02,SRR25632983
CA,2023-02,SRR25633711
CA,2023-02,SRR25633001
